ref_id,SATS_score,GCSE_grade,GCE_AS_grade,GCE_A_grade,GCE_A_Maths_grade
1000772,93,4,C,B,D
1005150,118,9,A,A,A
1001509,99,3,B,D,D
1004337,98,5,D,D,D
1009007,90,3,B,C,D
1004890,102,6,B,A,C
1004743,103,5,A,C,C
1005755,111,6,B,B,C
1004801,94,4,D,C,D
1002471,93,3,B,C,D
1001968,109,5,A,B,C
1005375,113,9,A,B,B
1009986,92,5,D,D,E
1004288,114,8,A,A,B
1005300,105,6,C,A,C
1007951,114,6,A,A,B
1007810,104,3,E,E,E
1000830,90,5,C,D,D
1004542,104,7,A,B,C
1001233,113,9,B,A,B
1002928,98,4,D,D,D
1008801,102,5,A,A,C
1000982,104,7,B,C,C
1000417,90,4,C,C,D
1008344,118,6,A,B,B
1001432,98,3,D,C,D
1006352,109,5,C,D,D
1001436,104,4,C,A,C
1007858,115,6,A,A,B
1009295,108,4,C,B,C
1007716,103,6,B,A,C
1007023,98,3,D,B,D
1009810,111,7,A,A,B
1008557,90,5,B,D,D
1008815,110,8,B,B,B
1009668,96,3,C,C,D
1004904,115,7,B,A,B
1008772,106,4,B,A,C
1004267,110,9,B,B,B
1006736,106,5,A,C,C
1008972,91,5,B,B,D
1007416,98,5,D,B,D
1001817,110,7,A,B,B
1004596,106,6,B,C,C
1003317,114,8,A,A,B
1003221,108,6,C,A,C
1007324,97,5,C,C,D
1006534,99,5,D,C,D
1004724,106,6,B,B,C
1006577,90,3,B,C,D
1005237,118,8,B,C,B
1003798,109,5,C,B,C
1009546,115,8,A,B,B
1006935,92,1,D,D,E
1000949,115,9,A,A,B
1005699,120,8,A,B,B
1002663,94,5,C,D,D
1005266,111,8,A,A,B
1003131,105,6,C,C,C
1002443,93,5,D,C,D
1006305,109,6,C,A,C
1009611,112,8,A,B,B
1000106,100,7,B,C,C
1003914,114,9,B,C,B
1000712,92,4,B,C,D
1009248,93,3,D,D,E
1006719,106,7,B,C,C
1000098,105,5,A,B,C
1009543,99,3,B,D,D
1000500,111,8,B,B,B
1004503,109,4,B,B,C
1001991,112,8,A,B,B
1007440,104,9,A,A*,B
1006273,110,6,B,B,C
1008220,101,5,C,B,C
1003704,120,6,A,A,B
1006307,98,4,C,D,D
1004263,120,9,B,A,A
1003384,105,5,C,A,C
1008899,94,3,D,B,D
1002239,116,9,B,A,B
1006754,106,6,A,A,B
1009823,112,9,A,A,B
1007084,115,9,A,C,B
1003172,108,4,A,C,C
1006718,100,6,A,B,C
1004029,113,6,B,C,C
1007644,105,5,C,B,C
1001312,110,7,A,A,B
1007851,90,5,D,B,D
1006270,109,6,C,B,C
1005222,100,5,C,A,C
1006747,118,9,A,C,B
1006814,110,6,B,C,C
1004800,107,6,A,C,C
1002398,109,7,B,A,B
1004399,97,4,B,C,D
1007691,118,6,B,C,C
1008387,120,6,A,C,C
1001807,108,6,C,C,C
1003701,118,8,B,A,B
1003856,100,7,C,B,C
1003071,99,4,B,A,C
1003247,105,5,A,C,C
1002093,108,7,A,A*,B
1000401,102,4,C,C,D
1002476,109,6,C,C,C
1003884,107,4,C,C,D
1005797,97,5,D,D,D
1005512,109,4,A,A,C
1004374,112,8,B,C,C
1004320,106,4,B,C,D
1003794,114,8,B,C,B
1004335,95,4,B,C,D
1007493,109,6,A,C,C
1008018,96,5,C,C,D
1001107,96,3,B,C,D
1000899,100,7,C,B,C
1008445,97,3,C,B,D
1008351,101,5,B,C,D
1005721,103,4,C,B,D
1007958,112,6,B,C,C
1008538,102,4,A,C,D
1000308,92,3,C,C,D
1004617,114,6,B,C,C
1004155,98,3,D,C,D
1009767,105,6,A,A,B
1000864,109,7,B,B,C
1001333,107,4,B,C,D
1009798,114,7,B,B,B
1008103,109,6,C,B,C
1005053,98,4,D,C,D
1006876,120,8,B,C,B
1001093,107,4,C,C,D
1009399,104,6,C,A,C
1008573,113,8,B,C,C
1009892,107,6,C,A,C
1000915,108,4,B,B,C
1002661,120,8,A,B,B
1004796,103,6,A,A,C
1009425,102,7,B,A,C
1008788,106,5,B,C,C
1006765,114,9,A,C,B
1000485,93,5,B,D,D
1001370,90,5,D,D,E
1008768,100,6,C,C,D
1006727,92,3,B,B,D
1008072,102,6,A,A,C
1006827,109,7,B,B,C
1000406,98,3,C,B,D
1003127,94,5,B,D,D
1007068,106,3,D,D,D
1001343,112,9,B,C,B
1000827,91,4,B,C,D
1002027,112,6,B,A,B
1007843,112,8,A,A,B
1002270,113,6,A,C,C
1004987,115,7,A,C,C
1002907,120,7,B,B,B
1003351,102,6,A,A,C
1008942,106,6,A,C,C
1002542,102,7,C,C,C
1004400,105,6,B,B,C
1001789,117,9,B,B,B
1000134,94,5,C,B,D
1002001,98,4,C,D,D
1004123,116,7,A,A,B
1004755,113,7,A,B,B
1001686,102,5,B,C,D
1002236,112,9,A,A,B
1003077,108,6,B,B,C
1001600,117,7,B,A,B
1005677,106,4,C,B,C
1002446,113,9,A,A,B
1003542,120,9,A,A,A
1004608,110,6,B,A,B
1006698,105,6,C,C,C
1005908,111,7,A,A,B
1006469,102,6,C,C,D
1005180,120,6,B,A,B
1005000,106,4,A,C,C
1008560,103,7,B,C,C
1002357,98,5,B,B,C
1001348,114,8,B,C,B
1008797,112,7,B,B,B
1005333,101,7,C,C,C
1003566,110,8,A,A,B
1006912,93,5,D,D,D
1005581,106,7,B,B,C
1006999,109,7,C,B,C
1005023,119,6,B,C,C
1009235,99,4,B,C,D
1001897,95,5,C,B,D
1004848,98,5,C,C,D
1006196,94,5,D,B,D
1001825,116,8,A,C,B
1008405,117,9,A,B,B
1007384,108,5,A,A,C
1004583,115,7,A,B,B
1009880,106,6,A,C,C
1004340,104,3,B,B,D
1000475,102,4,B,B,C
1009382,103,7,A,A*,B
1003009,93,3,B,B,D
1008089,107,6,B,A,C
1004518,105,6,C,B,C
1006611,111,8,A,A*,B
1001033,106,6,A,A,B
1005963,104,7,C,A,C
1003540,98,5,C,C,D
1009198,106,7,A,A,B
1002419,111,8,A,A,B
1009002,96,5,B,D,D
1005193,106,4,C,B,C
1000462,107,6,B,B,C
1004008,99,4,D,B,D
1008028,100,6,B,C,C
1008473,107,5,B,A,C
1005856,96,3,B,C,D
1002288,108,6,B,C,C
1008125,98,5,B,B,C
1008877,114,8,B,C,B
1005306,120,9,B,A,A
1004652,98,4,C,B,D
1006881,109,7,A,C,C
1007319,99,3,B,B,D
1002981,113,7,B,A,B
1008696,95,3,B,B,D
1008289,109,7,A,A,B
1005280,98,4,B,C,D
1008716,103,5,A,C,C
1008290,97,3,B,B,D
1005063,112,9,A,A,B
1003967,98,2,E,C,E
1006164,109,4,B,C,C
1003018,102,4,A,B,C
1005735,104,6,C,B,C
1003111,106,6,C,B,C
1008481,99,5,C,D,D
1001040,107,6,C,B,C
1004872,117,9,B,B,B
1009580,99,5,D,B,D
1000179,114,8,B,A,B
1004659,117,6,A,C,C
1006293,98,5,B,C,D
1001515,93,5,C,C,D
1002213,107,6,C,B,C
1004161,101,4,A,A,C
1007400,120,8,B,B,B
1001376,105,7,B,C,C
1005740,99,3,C,B,D
1003462,96,3,C,D,E
1005820,114,7,B,B,B
1003440,100,4,B,C,D
1004125,105,4,C,A,C
1005142,113,8,A,B,B
1009443,101,4,A,B,C
1003581,105,5,A,C,C
1003910,105,5,C,A,C
1007451,110,8,A,B,B
1002240,110,8,B,C,C
1009852,103,7,A,B,C
1005842,106,6,B,C,C
1002681,102,5,C,A,C
1003891,93,4,D,C,D
1005100,107,7,C,C,C
1005784,120,8,B,B,B
1000859,98,3,B,C,D
1000599,99,5,C,B,D
1007482,98,5,D,D,D
1007957,111,9,B,C,B
1008198,109,6,B,A,B
1004166,104,6,B,B,C
1003355,98,3,C,D,E
1004625,106,6,B,A,C
1008542,92,3,C,D,E
1008441,106,4,B,B,C
1007751,112,6,A,B,C
1003230,95,2,C,C,E
1002642,93,4,C,B,D
1007982,118,6,B,C,C
1004712,100,7,B,C,C
1001733,114,7,A,B,B
1005334,104,4,E,D,D
1000190,104,4,A,C,D
1009414,109,6,B,B,C
1001640,98,5,C,D,D
1005103,106,4,A,C,C
1009782,102,5,B,B,C
1009523,94,3,C,D,E
1006950,108,6,B,A,C
1009859,103,7,C,C,C
1008213,104,6,B,B,C
1009612,95,4,B,D,D
1008929,118,8,B,B,B
1004976,112,7,B,B,B
1008348,113,8,B,B,B
1001284,103,7,B,B,C
1000003,91,4,D,D,E
1009460,120,9,A,A,A
1009241,105,6,A,A,B
1001724,99,3,D,B,D
1004397,108,4,A,B,C
1009775,114,9,A,A,B
1004661,105,7,C,A,C
1002792,115,9,A,C,B
1003110,114,7,A,C,C
1002087,96,5,C,C,D
1003061,100,4,B,B,D
1005983,113,9,B,B,B
1006319,90,5,D,D,E
1002833,104,5,E,E,E
1007525,94,5,D,B,D
1009333,101,4,C,B,D
1000757,103,5,A,B,C
1001269,102,4,A,B,C
1005191,101,4,B,B,C
1009493,96,4,C,D,D
1008570,120,7,B,A,B
1007343,120,7,B,B,B
1007785,96,3,D,B,D
1007624,118,8,A,B,B
1004467,102,5,C,B,C
1002586,106,4,A,C,C
1007683,104,6,C,C,C
1008663,100,5,A,C,C
1007053,113,6,B,C,C
1001726,106,6,A,A,B
1008098,101,7,C,C,C
1006167,95,4,B,D,D
1001027,98,3,B,B,D
1004469,92,5,C,C,D
1004644,105,5,A,C,C
1009189,95,5,D,C,D
1008259,103,7,B,B,C
1004692,116,9,B,C,B
1000043,115,8,B,A,B
1005416,105,5,A,B,C
1008416,104,4,B,B,C
1007701,120,7,B,C,B
1009538,109,6,A,A,B
1009076,102,4,C,C,D
1004935,94,3,D,C,E
1009339,108,6,B,A,C
1005414,112,7,B,A,B
1003406,100,5,A,C,C
1005244,107,4,A,A,C
1001631,102,4,C,C,D
1007459,104,5,A,C,C
1003465,90,5,C,C,D
1007036,103,7,C,A,C
1008661,113,9,A,A,B
1002924,100,6,C,B,C
1003093,105,5,B,A,C
1000978,99,4,C,B,D
1003939,108,5,B,A,C
1007072,103,5,C,A,C
1006864,97,4,D,B,D
1003887,116,7,B,C,C
1006725,112,8,A,B,B
1000221,100,7,C,A,C
1009609,109,5,B,C,C
1001714,109,4,A,B,C
1000328,110,6,A,A,B
1004665,91,3,B,B,D
1008774,113,6,B,B,C
1003865,100,4,B,A,C
1007443,102,4,B,B,C
1008120,120,7,A,B,B
1007075,107,5,A,A,C
1002086,102,6,A,A,C
1005937,90,4,C,D,E
1008482,116,9,B,B,B
1007418,94,3,B,C,D
1008052,97,3,D,C,D
1004413,102,5,B,A,C
1007312,116,6,B,A,B
1000750,111,8,B,C,C
1009397,104,4,B,A,C
1006419,107,7,B,B,C
1003623,100,7,A,C,C
1004315,106,6,B,C,C
1003853,106,4,B,C,D
1003753,113,6,B,A,B
1007396,113,7,A,B,B
1001693,109,6,D,C,C
1002179,102,6,C,B,C
1003139,111,6,B,C,C
1005509,104,5,C,C,D
1009058,96,3,B,C,D
1000561,102,7,A,C,C
1006924,106,4,A,C,C
1009004,112,9,B,C,B
1006622,104,4,C,C,D
1008333,95,4,C,C,D
1005874,105,6,A,A,B
1002671,106,7,A,B,C
1004663,106,6,A,A,B
1002416,112,6,A,A,B
1007575,113,9,B,A,B
1002124,100,6,C,A,C
1005834,100,4,A,A,C
1001212,97,3,C,D,E
1009579,111,7,B,B,C
1007327,117,9,A,A,A
1007116,102,5,A,C,C
1007595,103,5,A,C,C
1008310,117,7,B,B,B
1000257,109,5,A,A,C
1009214,108,4,A,A,C
1009085,95,4,B,C,D
1003554,110,8,B,C,C
1000625,98,5,B,B,C
1002114,96,5,D,C,D
1005988,102,4,C,B,D
1008726,100,4,A,A,C
1006946,103,6,A,B,C
1005547,93,5,C,C,D
1000980,113,7,A,C,C
1005724,114,9,B,A,B
1001934,90,4,B,B,D
1000045,113,8,A,A,B
1008549,99,4,C,D,D
1005693,112,9,A,B,B
1004620,104,7,A,B,C
1002522,105,6,B,C,C
1005516,104,6,B,B,C
1006975,115,8,B,C,B
1000577,95,4,C,C,D
1003367,110,8,A,A,B
1005689,114,8,A,C,B
1001555,111,8,B,B,B
1003448,120,8,A,A,B
1006394,101,7,A,B,C
1002463,113,9,A,B,B
1003762,104,5,C,C,D
1000776,115,8,A,A,B
1004227,105,5,B,B,C
1001856,102,7,A,B,C
1005886,115,6,B,A,B
1006672,101,7,A,C,C
1009614,94,4,B,B,D
1005869,101,6,C,A,C
1009677,110,9,A,B,B
1006858,116,7,A,B,B
1003800,106,6,C,A,C
1008324,116,6,A,A,B
1008110,94,3,C,C,D
1003710,101,7,A,C,C
1008254,103,5,C,A,C
1002052,104,5,A,A,C
1004109,106,4,A,A,C
1007682,111,9,B,C,B
1006302,101,7,A,B,C
1002153,106,7,B,C,C
1005857,105,6,B,C,C
1006674,98,3,D,B,D
1002670,104,6,A,A*,B
1006215,104,5,B,B,C
1000279,104,6,B,C,C
1005258,105,7,C,B,C
1009937,106,4,A,A,C
1009714,102,4,C,A,C
1001174,115,7,B,B,B
1008158,96,3,D,C,D
1003464,99,4,B,C,D
1008648,120,6,B,C,C
1004506,97,4,C,D,D
1004473,94,4,B,B,D
1001612,111,7,A,C,C
1007363,90,4,D,B,D
1007936,103,5,A,B,C
1000878,120,7,B,C,B
1004303,93,6,A,B,C
1002229,90,5,C,D,D
1002304,93,4,D,B,D
1009169,112,7,A,A,B
1006713,114,7,A,B,B
1006841,101,5,C,C,D
1001451,110,7,A,A,B
1006173,116,8,A,C,B
1003106,119,9,A,C,B
1004301,103,7,B,C,C
1000641,90,3,B,C,D
1000788,98,3,D,D,E
1002165,102,7,B,B,C
1008889,103,7,C,A,C
1001556,103,6,B,A,C
1009064,114,4,C,D,D
1001871,115,7,A,A,B
1008017,104,5,A,A,C
1006083,114,6,B,A,B
1007444,108,7,B,C,C
1002050,106,8,B,A*,B
1006052,112,7,A,B,B
1002510,106,4,C,A,C
1008194,120,9,B,B,B
1000334,93,5,C,D,D
1006328,101,7,A,B,C
1008425,104,4,B,A,C
1008881,109,5,C,A,C
1003962,115,6,B,B,C
1002534,105,4,C,B,C
1002658,94,3,D,D,E
1000999,112,9,B,B,B
1008709,111,9,B,C,B
1002406,90,3,B,B,D
1003700,105,5,B,B,C
1000019,92,1,D,D,E
1009055,100,5,A,B,C
1004439,98,3,B,D,D
1004194,111,6,B,B,C
1003545,106,6,C,B,C
1003003,95,3,C,B,D
1001149,112,6,A,B,C
1005725,94,5,C,C,D
1007044,108,4,A,A,C
1000191,98,5,B,B,C
1000226,102,7,B,A,C
1003258,109,6,A,B,C
1003775,109,7,A,A,B
1009080,116,9,B,A,B
1000631,104,4,B,A,C
1006756,107,6,A,A,B
1001816,101,7,A,C,C
1000797,106,4,B,B,C
1006109,109,6,A,C,C
1009675,104,5,A,A,C
1007914,91,3,E,U,U
1001161,108,4,A,A,C
1005880,108,6,A,A,B
1005073,100,7,B,C,C
1000379,95,4,C,B,D
1006586,117,9,A,C,B
1002172,109,6,C,B,C
1004994,103,6,C,C,C
1002111,96,5,D,B,D
1007283,98,5,C,D,D
1004153,115,8,A,B,B
1000544,106,6,A,C,C
1004671,101,4,C,A,C
1005502,109,7,B,B,C
1007788,98,5,D,C,D
1005372,117,7,B,B,B
1001950,116,6,A,B,B
1002725,101,5,C,B,C
1006505,100,5,B,A,C
1005761,90,4,C,D,E
1001083,93,3,B,D,E
1005365,94,3,D,B,D
1002371,106,7,A,B,C
1002391,102,5,C,B,C
1004562,94,4,B,B,D
1001041,103,5,B,B,C
1002797,109,4,A,B,C
1003815,109,7,B,C,C
1003478,90,5,D,D,E
1008787,104,5,C,C,D
1001665,94,4,B,C,D
1000213,112,8,A,C,B
1006071,111,6,A,B,C
1004323,98,4,D,D,D
1005694,99,5,C,D,D
1008818,101,6,B,B,C
1002488,90,5,B,B,D
1001702,108,4,B,B,C
1008660,103,6,C,A,C
1004144,113,6,A,B,B
1002555,96,4,D,C,D
1000559,100,3,C,E,E
1000432,93,4,C,D,E
1001585,97,4,D,D,E
1005479,96,5,D,B,D
1003500,113,7,A,C,C
1000262,99,5,D,C,D
1004972,106,6,A,A,B
1000325,102,5,A,B,C
1008189,95,4,D,C,D
1001744,104,7,A,A,B
1002507,110,9,A,B,B
1007108,95,3,D,B,D
1003086,111,7,B,B,C
1000595,98,5,B,B,C
1001115,101,5,C,C,D
1007871,109,5,C,A,C
1005214,100,5,B,C,D
1005013,105,4,A,B,C
1009113,102,7,C,B,C
1000828,106,7,A,A,B
1007285,90,5,C,C,D
1008304,90,4,C,C,D
1000123,110,9,A,A,B
1002396,113,9,A,A,B
1000359,98,5,D,B,D
1000250,103,7,B,A,C
1006474,107,4,C,C,D
1003052,111,9,B,C,B
1000008,90,4,B,C,D
1001076,98,4,D,B,D
1008111,102,6,A,C,C
1001514,111,7,A,A,B
1004472,120,9,A,A,A
1000096,103,6,A,A,C
1006060,94,3,D,C,E
1008371,108,4,A,B,C
1003192,116,9,A,B,B
1002019,106,5,A,A,C
1003732,98,4,D,B,D
1007399,113,9,B,C,B
1001190,110,7,B,A,B
1006976,97,4,C,D,D
1003632,108,6,A,B,C
1004908,113,9,B,B,B
1000068,114,7,A,A,B
1000448,104,4,B,C,D
1003146,102,4,C,C,D
1007290,115,6,A,A,B
1005435,95,3,B,B,D
1003904,109,7,B,C,C
1003413,94,5,B,D,D
1007686,114,7,A,C,C
1004957,103,6,B,B,C
1005277,115,8,B,A,B
1001475,109,8,A,B,B
1001748,95,5,C,B,D
1008585,116,9,B,C,B
1003063,117,9,A,C,B
1000137,112,8,B,C,C
1004529,99,3,D,B,D
1008202,103,7,C,C,C
1008984,106,5,A,C,C
1004015,99,4,D,B,D
1008551,119,7,A,A,B
1002674,106,5,B,C,C
1007256,90,4,B,D,D
1008608,108,7,A,A*,B
1000655,102,5,A,A,C
1009126,104,5,B,C,C
1002608,102,6,B,A,C
1001664,111,7,B,C,C
1009012,114,8,A,C,B
1003879,107,4,B,C,D
1005089,102,7,A,A,B
1008897,105,5,A,B,C
1002649,105,4,A,B,C
1000313,99,5,D,D,D
1004681,110,8,B,B,B
1002383,109,6,A,C,C
1009915,117,7,B,A,B
1002139,115,6,B,B,C
1007594,100,5,C,B,C
1006915,112,9,A,C,B
1009624,97,5,D,D,D
1000822,111,6,B,B,C
1001464,101,7,B,B,C
1008146,97,3,D,C,D
1005894,107,6,A,A,B
1002169,90,5,D,C,D
1003952,91,5,D,D,E
1002433,104,4,B,C,D
1000896,106,5,B,B,C
1004007,102,5,C,C,D
1000222,92,3,B,B,D
1003140,98,4,C,C,D
1008314,108,7,B,B,C
1007455,110,8,A,C,C
1000073,105,5,C,C,D
1001770,114,6,B,B,C
1006965,108,5,B,B,C
1003287,99,4,B,D,D
1008273,103,4,A,A,C
1000686,94,4,C,D,D
1006658,104,5,C,B,C
1004670,114,7,B,A,B
1008475,110,8,A,A,B
1002572,116,7,A,A,B
1005660,103,6,C,A,C
1001164,116,7,B,A,B
1002135,103,4,A,B,C
1008065,117,9,A,B,B
1009125,105,4,A,A,C
1001508,111,6,B,B,C
1001754,117,9,B,A,B
1003079,103,4,B,C,D
1004993,107,7,A,C,C
1001497,115,6,B,B,C
1001321,104,7,A,A*,B
1001468,94,5,B,C,D
1001092,120,9,A,B,B
1006219,101,7,C,A,C
1000267,106,4,B,A,C
1001876,114,9,A,C,B
1007359,100,6,C,A,C
1003289,97,4,B,D,D
1006867,107,4,C,C,D
1007748,91,3,E,D,E
1000803,103,6,C,A,C
1000396,107,7,A,B,C
1002785,103,4,B,C,D
1001795,93,5,C,D,D
1006931,118,8,A,B,B
1007664,106,5,B,A,C
1009289,116,9,B,A,B
1004492,103,6,C,A,C
1005537,98,6,A,A,C
1002727,107,7,B,C,C
1004224,103,5,B,B,C
1005019,96,5,B,D,D
1000170,117,9,A,C,B
1001536,100,4,B,C,D
1007063,90,5,B,B,D
1008347,116,7,A,C,B
1009021,101,4,C,C,D
1003613,100,7,B,A,C
1004775,91,4,D,C,D
1009598,119,8,A,B,B
1009998,95,5,D,C,D
1005913,105,4,C,A,C
1006571,112,8,A,C,B
1008754,108,6,A,C,C
1005580,105,7,C,A,C
1004417,91,3,D,B,D
1002223,99,4,C,D,D
1007003,107,6,C,A,C
1003658,99,4,C,A,C
1002807,107,4,B,B,C
1004867,110,8,B,B,B
1000587,113,8,B,A,B
1005102,95,4,C,C,D
1009531,120,7,B,B,B
1006780,111,8,B,B,B
1006210,105,4,A,B,C
1005835,114,6,A,C,C
1008806,120,6,B,A,B
1007491,93,4,C,D,E
1000416,103,6,A,C,C
1005695,90,5,B,D,D
1008148,107,5,B,B,C
1002202,108,4,B,C,D
1000598,105,4,A,A,C
1004646,100,5,C,B,C
1007303,90,4,B,C,D
1003972,108,5,A,B,C
1005205,117,7,B,B,B
1000761,100,6,A,C,C
1009234,109,6,A,A,B
1003037,92,3,E,E,E
1008742,109,4,C,A,C
1002017,102,5,A,A,C
1008791,99,5,B,D,D
1003419,99,3,C,B,D
1006653,102,4,B,A,C
1005194,108,7,A,C,C
1001579,95,5,B,D,D
1009929,102,7,B,B,C
1003705,105,4,C,B,C
1004261,96,4,D,D,E
1008141,119,9,A,A*,A
1001231,98,3,B,C,D
1008502,100,5,C,C,D
1005241,97,4,C,C,D
1001347,119,9,A,B,B
1006904,109,4,A,B,C
1007814,98,4,B,D,D
1007203,114,8,B,C,B
1001047,107,7,C,C,C
1004813,107,4,B,C,D
1000133,102,5,C,B,C
1008856,99,5,B,C,D
1007368,108,4,B,B,C
1005134,101,7,C,A,C
1000745,120,7,B,A,B
1004676,95,5,C,C,D
1008163,117,6,A,C,C
1007766,104,5,C,A,C
1006053,107,6,B,A,C
1005801,112,9,A,B,B
1001244,100,5,A,B,C
1008893,112,7,B,A,B
1002526,90,4,D,C,E
1009272,99,5,D,D,D
1009467,98,4,C,B,D
1009361,95,5,C,D,D
1009947,103,6,A,C,C
1002860,108,5,A,C,C
1008411,111,8,B,A,B
1008882,107,5,C,A,C
1008885,100,7,A,C,C
1006320,108,4,B,C,D
1005407,106,7,A,B,C
1009274,112,5,B,B,C
1007613,111,6,A,A,B
1007410,105,6,B,B,C
1004459,98,3,C,D,E
1009627,100,5,B,C,D
1004984,101,5,B,B,C
1002414,102,8,A,B,B
1002266,107,7,A,C,C
1004451,111,6,B,B,C
1008279,105,5,A,B,C
1004892,105,6,A,B,C
1001534,106,6,C,C,C
1003676,101,4,A,A,C
1004714,98,3,C,D,E
1000584,91,4,C,B,D
1007278,99,5,C,C,D
1000758,109,5,A,C,C
1000531,99,4,B,D,D
1009158,103,6,B,D,D
1004820,109,7,A,C,C
1001811,109,5,A,C,C
1006481,96,3,D,C,D
1003134,113,8,B,B,B
1008221,114,7,A,B,B
1005667,96,4,C,C,D
1001004,98,5,B,C,D
1008132,115,6,A,C,C
1002998,104,4,B,C,D
1006353,90,5,B,B,D
1008751,94,5,C,B,D
1006705,103,4,C,A,C
1005369,96,5,B,D,D
1008926,102,7,C,A,C
1008066,105,3,D,C,D
1000603,117,9,B,A,B
1008596,103,5,B,C,D
1002161,114,7,B,A,B
1002274,116,8,B,C,B
1005719,116,8,B,C,B
1004918,107,4,B,C,D
1002058,90,3,B,B,D
1000051,109,5,C,D,D
1001382,113,7,B,C,C
1001478,104,7,A,C,C
1000898,119,9,A,A,A
1006697,112,7,A,A,B
1002614,110,6,A,C,C
1000244,114,8,A,C,B
1003375,108,4,A,C,C
1001466,90,4,C,C,D
1000014,101,7,C,B,C
1009316,115,6,B,C,C
1002200,99,3,B,C,D
1005576,103,5,C,A,C
1009301,97,3,C,C,D
1006388,119,9,A,A,A
1000585,118,9,B,A,B
1001597,98,3,B,C,D
1009974,106,6,B,B,C
1000749,100,7,C,A,C
1000122,110,9,A,A*,A
1001367,109,6,C,C,C
1007296,111,9,A,C,B
1003861,108,7,A,A*,B
1001947,120,9,A,A,A
1007978,97,5,C,D,D
1009259,91,1,U,U,U
1004091,102,6,B,B,C
1008252,92,3,C,B,D
1000699,93,3,C,C,D
1003011,97,4,C,D,D
1007823,98,3,B,D,D
1002295,97,4,C,C,D
1003232,109,6,C,C,C
1003858,101,7,C,B,C
1003475,104,5,B,A,C
1008285,112,8,A,B,B
1000482,99,5,B,B,C
1003546,103,4,A,B,C
1006324,108,4,A,B,C
1000248,90,5,C,C,D
1002757,90,5,B,D,D
1005290,108,6,B,C,C
1002783,109,5,B,A,C
1008769,120,7,A,A,B
1000421,106,7,B,C,C
1005574,112,8,B,A,B
1004803,103,4,A,C,D
1002968,107,4,A,A,C
1009930,118,7,A,B,B
1007480,90,5,B,D,D
1000362,108,4,B,B,C
1008006,120,7,B,C,B
1007268,107,4,B,A,C
1002259,118,7,B,B,B
1000204,100,5,B,B,C
1002619,105,4,B,C,D
1006959,105,5,C,A,C
1001245,90,3,D,B,D
1006235,96,5,B,B,C
1009761,96,5,B,C,D
1006064,112,7,B,C,C
1003793,112,9,B,A,B
1008853,108,5,B,C,C
1000329,112,8,A,A,B
1007234,104,6,C,A,C
1007547,115,8,B,B,B
1003005,105,7,A,C,C
1001345,105,5,A,B,C
1003573,103,4,A,C,D
1007888,110,9,A,C,B
1000765,102,6,C,B,C
1001648,113,6,A,A,B
1007631,96,5,C,B,D
1009332,96,3,D,B,D
1004500,110,7,A,A,B
1002646,104,4,A,A,C
1007572,101,5,C,B,C
1004719,112,7,B,C,C
1008581,100,4,A,C,D
1002109,103,8,A,A,B
1004511,116,9,B,A,B
1006496,117,9,B,A,B
1004318,118,9,A,C,B
1004059,103,4,C,C,D
1006441,115,6,B,A,B
1002704,97,2,C,D,E
1008167,98,5,C,D,D
1003236,90,4,C,B,D
1009522,118,8,A,B,B
1001255,98,3,B,C,D
1008954,104,6,C,C,C
1002195,98,4,D,C,D
1004782,111,8,B,B,B
1004936,102,7,B,B,C
1005572,95,5,B,D,D
1007724,109,4,A,A,C
1009479,94,4,B,B,D
1001156,98,3,D,C,D
1001819,90,3,C,B,D
1000091,94,5,C,D,D
1000532,106,4,A,C,C
1007853,90,4,B,D,D
1003092,93,5,B,D,D
1009911,105,5,C,C,D
1002846,101,4,C,C,D
1001460,120,9,B,B,B
1007016,120,8,A,B,B
1003851,98,3,C,B,D
1001551,109,5,C,A,C
1007896,111,6,B,A,B
1001999,100,6,C,B,C
1006069,93,5,C,C,D
1001461,105,6,B,A,C
1001891,104,7,A,A,B
1000509,102,6,B,B,C
1007140,109,4,C,C,D
1001593,99,5,D,C,D
1009861,96,4,B,D,D
1004162,106,7,C,C,C
1004805,108,6,C,A,C
1007465,96,3,B,B,D
1002425,112,7,B,C,C
1008932,91,4,D,B,D
1007453,100,5,A,A,C
1004742,103,4,C,C,D
1006348,100,5,C,A,C
1002989,100,5,C,C,D
1000295,120,6,B,C,C
1005559,98,5,C,D,D
1002112,120,9,A,A,A
1009754,108,4,C,B,C
1006949,106,5,A,A,C
1002786,109,6,B,A,B
1007725,120,7,A,C,B
1006494,97,3,B,C,D
1005864,96,4,C,D,D
1008424,99,4,B,B,D
1006977,105,4,A,B,C
1007173,91,4,B,D,D
1001548,105,5,B,C,C
1008531,119,7,B,A,B
1008237,106,7,C,C,C
1009559,103,6,C,A,C
1004561,100,4,A,B,C
1008574,112,7,B,B,B
1001974,98,5,D,C,D
1000352,120,7,A,A,B
1000802,120,9,A,C,B
1003396,107,5,C,B,C
1004246,105,5,C,B,C
1005434,113,6,B,C,C
1006592,114,9,A,B,B
1003769,99,3,C,B,D
1007243,101,4,C,A,C
1008711,94,5,D,B,D
1006280,108,7,C,B,C
1008820,110,8,B,B,B
1004324,94,3,D,D,E
1003275,101,6,B,B,C
1000143,94,5,D,D,D
1005398,98,3,B,B,D
1005967,109,4,C,C,D
1009521,99,5,B,C,D
1008978,103,4,C,B,D
