Ref_ID,SATS,GCSE,GCE_AS,GCE_A_level
48683055,105,2,D,B
81735931,99,2,E,E
39347978,91,6,D,A*
71110811,95,3,A,E
18562320,88,3,U,D
90976704,104,5,D,C
98553635,92,4,C,U
97348063,101,1,D,D
77764396,118,1,B,C
94392926,116,4,B,B
60143980,104,4,C,B
37657108,103,1,C,C
21649807,120,6,A*,C
84994580,109,3,B,B
62678886,101,7,A,E
70529819,90,3,D,C
81520705,108,3,D,C
83051406,112,1,B,B
54409196,98,1,C,D
20591912,107,4,B,D
75794004,100,3,C,B
94064294,102,4,B,D
71347989,80,3,E,D
57328030,102,4,B,C
55513751,114,5,B,C
34769011,98,1,E,U
50497865,105,3,B,D
85612573,96,2,D,C
88130017,108,5,D,B
82012931,102,3,D,C
88324500,95,2,D,D
14324419,117,9,A,B
95674967,113,1,D,C
42933790,98,1,E,D
81856109,109,3,B,D
65942185,109,4,C,D
61445112,110,1,C,B
24592507,87,8,D,E
76815820,114,2,D,C
34244549,98,2,U,U
45329674,100,4,C,B
15992823,120,7,B,A
74120516,107,3,C,C
92250055,100,1,D,D
60569049,82,1,D,D
79606710,118,6,A,B
28813194,91,4,U,U
78573059,94,3,E,D
86897572,101,1,D,B
17866701,118,6,A,A
34805719,112,3,E,A*
46111699,102,5,D,B
81639271,107,5,D,C
81456845,98,1,U,E
44582474,105,5,B,C
55750213,105,1,C,C
80526744,114,3,C,B
37491213,114,6,C,A
77988897,109,3,B,C
61737297,100,7,B,C
79808037,111,6,A,B
78374422,103,4,B,D
49453366,93,1,E,C
64296523,100,2,D,D
70860581,105,5,B,B
48479987,113,3,C,A
59562759,102,2,B,D
27498901,92,4,E,D
18862244,105,2,C,D
71956261,105,4,B,D
35413823,106,4,B,C
28418759,113,4,C,C
13913576,114,1,A,C
31416473,98,1,E,E
92808169,98,2,U,U
72684936,94,2,E,D
29631076,111,6,B,C
52230716,118,8,B,A
72845593,101,1,D,B
36647184,102,3,D,B
99084494,119,2,U,A
99296643,109,2,B,B
34375966,108,1,C,E
35346498,92,2,D,U
97907882,111,2,B,A
12335976,95,2,D,D
55451374,93,3,U,E
31931926,101,4,D,B
43067651,98,2,E,C
51598177,102,5,D,C
68475473,90,1,U,E
72485283,114,6,C,C
27317083,115,8,A,B
19856037,85,4,C,B
78865516,114,4,A,B
76068325,96,2,C,U
80526474,113,7,C,B
32682081,103,4,D,C
28261767,104,4,D,B
57633849,102,1,D,C
21655752,116,7,B,B
16944138,92,3,C,U
99380632,110,2,C,B
63511545,115,6,C,C
40259760,111,3,C,B
16568202,120,6,A*,B
12599076,99,7,E,C
64742019,114,4,C,B
46090499,103,2,B,B
86873957,116,2,B,C
72281841,104,4,B,C
58528399,100,2,C,C
79992196,117,1,A,E
48261067,99,2,C,D
93054007,90,4,E,E
31135058,99,1,U,E
55561336,110,4,C,C
70521575,118,4,A*,B
73669916,105,5,C,B
27364552,117,4,A*,C
41563114,90,7,C,A
35342018,100,1,C,D
88293866,101,1,B,D
59986350,103,4,C,B
76292981,105,3,B,C
94653381,111,6,B,C
56363481,100,1,B,B
56765863,105,5,B,D
28900483,104,2,C,B
13581304,95,4,D,E
27613799,103,5,B,D
74209087,103,2,C,B
27361831,102,5,C,C
75198924,104,5,C,B
45215051,105,4,D,B
92797911,100,5,B,E
80820321,117,4,B,A
26007786,92,1,E,E
24848157,97,3,D,D
98947606,120,2,A,C
61527300,94,4,U,E
22956947,90,7,D,U
66620591,111,4,C,C
57466449,83,2,E,U
67120723,102,5,D,D
82204552,120,7,A*,C
80385269,89,3,D,E
58920912,84,3,E,U
59648198,89,3,E,E
22124495,113,4,C,B
69601299,115,3,A,D
82443976,99,2,E,E
62023848,111,2,C,A
56022988,118,6,A*,C
86434135,120,9,A,B
54128254,102,2,C,D
11556972,81,1,U,E
46940485,96,7,A,A*
18907389,100,4,B,D
89009706,101,7,C,C
28207212,102,2,D,C
81201309,115,2,E,C
71129517,117,7,A,A
29587052,102,2,C,B
81490123,115,1,B,C
91073926,108,4,D,C
93202866,105,1,U,U
94828118,113,3,B,C
11461283,105,4,B,D
47285802,120,7,A*,B
92023002,90,2,U,E
92256056,99,2,C,D
82665567,103,2,B,D
96413555,108,2,D,C
53152387,117,6,B,A
88667299,104,2,B,C
25003615,90,1,D,E
20025041,112,3,A,A
30242760,112,4,B,C
27899753,85,2,U,D
37491778,104,1,C,C
56364272,88,2,D,E
44302642,97,3,D,D
88499210,95,4,C,U
69128787,112,6,B,C
58236406,105,1,C,C
93093538,91,4,U,U
28166885,113,6,C,C
36363893,90,4,U,E
56573628,107,4,D,D
68539288,96,3,C,C
96548823,100,5,C,C
54971399,109,1,B,C
46619855,109,5,B,C
68887076,117,6,A,A
18976847,103,1,B,C
62091380,107,1,C,B
32180074,100,5,D,C
94891247,106,5,C,D
98821399,108,3,B,B
50175396,103,3,C,D
64806862,86,2,D,U
33089436,107,1,C,B
57079241,108,3,C,B
89729715,97,2,U,D
54577469,91,4,C,U
18379283,119,1,E,A
93372213,109,1,B,C
47198130,102,3,C,B
69212750,93,2,U,C
92583684,96,4,U,U
35398597,117,1,A,C
64042227,105,1,B,D
11606776,98,2,E,D
65178879,109,2,B,C
24583546,96,1,U,C
27499404,119,4,A,C
10310138,118,1,B,B
98695056,99,1,C,D
72243709,98,3,D,U
25265874,80,1,E,D
63373202,89,3,E,U
83468413,91,4,B,C
13066627,105,4,B,D
88387657,101,5,B,D
86702015,91,2,E,U
38179526,101,4,C,C
16266482,109,1,D,D
23861417,109,2,C,B
34261521,85,1,D,U
74714501,103,5,C,B
48467204,90,3,C,D
71510794,113,5,A,A
16201426,112,4,C,C
49037858,95,2,C,E
96426063,96,1,E,E
86510340,99,4,U,E
14659762,81,1,E,U
26551728,107,4,B,B
27490299,101,2,D,B
64107506,114,4,B,A
49905308,93,4,E,D
52916810,98,3,E,U
42061410,89,2,E,U
50945523,94,4,U,U
67772867,92,2,D,E
38565150,114,6,B,A
93806854,97,2,U,E
85042187,105,5,B,B
99681731,100,2,C,B
57607310,91,1,D,U
60585666,102,7,A,B
49565181,110,7,C,B
12306354,92,1,E,D
81022338,112,3,C,C
95248238,96,1,U,C
96681040,99,3,D,U
27000981,109,6,U,B
80796271,97,1,D,C
74205586,104,3,D,D
20096897,101,2,B,C
24751664,105,4,B,B
96560931,80,1,E,U
94334130,86,3,U,D
96721346,110,5,C,B
53138196,114,8,A,C
16908820,95,4,U,C
31956181,102,4,C,D
52464738,107,5,D,B
50533294,111,6,A,B
80537039,84,3,E,E
94179219,95,3,D,U
39349715,101,1,B,B
56939442,111,2,D,C
54085831,120,5,A,C
21842771,102,5,C,D
78394310,90,4,E,E
62960990,108,2,D,C
93444977,117,4,A,A
21326368,105,4,B,C
43700667,95,3,U,C
95502430,114,7,C,B
80941493,111,5,B,A
98591859,94,2,D,U
34025069,108,4,B,D
34408940,114,4,B,C
24718975,116,4,A*,A
46446580,103,1,B,C
73995626,100,5,D,B
24354997,116,7,B,C
55133444,92,3,D,D
23652023,108,5,B,C
18443836,90,1,C,U
43223956,115,3,A*,A
61774601,101,4,U,A
15643601,117,8,A,A
59025505,109,1,D,A*
28883032,92,3,D,U
20119930,118,3,A*,C
31330749,120,3,A*,A
94519692,113,7,A,A
95943824,96,1,C,D
60876551,101,5,C,D
29831855,105,3,B,D
41244068,97,4,D,E
98574035,120,6,A*,B
37775994,105,1,D,D
83783240,80,7,U,B
18052248,107,5,C,C
24272043,101,1,D,E
55916381,103,4,B,D
17447424,100,2,D,B
20126275,112,1,A,B
96085523,115,4,B,C
63430810,107,4,D,B
21496634,101,3,D,C
92555484,104,2,D,B
61916197,104,4,B,C
92235099,96,1,U,C
84367979,110,1,B,A
51804414,109,3,D,B
71528680,119,3,A*,A
82735712,117,6,A*,A
76749790,97,3,C,C
55643136,112,1,A,A
30241529,94,2,U,C
60691628,111,7,C,B
54821517,99,1,E,E
83063884,94,3,D,C
50269035,107,1,C,B
92372407,80,1,E,U
40565294,86,1,D,E
59102007,102,1,A,E
79552875,105,4,C,D
27801775,100,5,C,B
36019424,88,5,D,U
67360684,96,1,E,C
21662455,108,1,B,C
64541738,110,4,B,A
45720591,104,4,B,C
39904082,116,3,A*,B
44827443,108,1,B,B
11848847,97,2,D,D
56613762,101,5,B,B
67691732,90,1,E,E
43692383,103,1,C,C
62760471,115,4,A,C
96096475,111,3,E,U
14779238,118,1,A*,B
32012896,101,1,B,B
86567246,117,2,A,B
80092498,102,2,C,B
97135656,119,8,B,A
11378235,104,5,B,C
75896979,111,2,B,B
24566757,119,4,A*,A
14884177,102,3,C,D
21255022,106,4,C,B
49114314,117,7,A,C
56000256,103,4,C,D
48519119,91,1,U,U
60046831,120,1,B,C
81457078,99,2,E,C
46824041,106,2,D,D
30522970,116,6,B,B
41569671,98,2,U,D
54889683,94,3,C,D
51161558,107,1,B,D
53860725,86,8,D,C
96380335,101,2,D,C
68006937,106,1,C,B
79403232,101,1,D,B
96560793,89,2,U,E
11398294,120,7,A*,A
59101663,105,4,D,B
83255283,118,6,A*,C
29667019,101,3,B,B
11684147,95,2,U,E
26084843,107,3,D,D
38586618,102,4,C,B
94845992,92,4,D,C
97132230,119,5,A*,A
86812054,98,2,U,D
63516042,86,1,U,U
31338581,117,5,B,A
47242352,99,3,E,D
80489194,98,1,D,U
99184842,86,3,E,E
57472582,120,7,B,C
74759410,91,1,E,U
93745999,105,4,D,D
75958932,113,1,B,C
71389753,108,4,C,B
40975135,103,3,C,C
16438233,87,3,D,U
35759502,96,3,D,C
71548116,106,4,B,C
66768326,96,3,E,C
36395825,106,1,C,C
33870646,111,2,A,C
73817566,114,4,C,C
46305133,92,2,U,C
62077190,120,2,B,B
61541941,112,4,B,B
64991812,104,5,E,U
90102949,115,3,A,A
97829341,120,5,A*,C
95323082,90,4,U,E
81476038,102,4,B,C
95283924,80,2,U,E
78680572,106,1,C,C
22360321,108,2,C,D
63656151,104,5,D,B
64021599,97,2,D,E
62559816,84,2,U,U
31211334,108,1,D,D
82615136,119,9,B,C
47318096,98,4,E,E
33514627,108,1,B,C
58411365,88,3,U,U
22482760,109,5,D,B
88028414,100,4,C,C
85595408,96,2,D,E
32611155,96,2,C,C
97322136,100,5,C,B
57452901,108,1,B,C
26286233,91,2,C,D
91732536,100,3,B,C
64588799,104,4,B,B
87623532,93,3,C,U
65202320,120,8,A*,C
24311904,95,4,U,C
83968428,97,2,E,U
23189685,94,2,C,D
95182044,120,2,A*,C
96141491,110,4,C,A
45726066,95,2,U,D
37140128,115,3,A,B
76991276,106,5,B,C
71545687,107,4,B,D
43822658,101,3,D,B
46194788,97,3,C,U
92524433,107,3,B,D
27828919,99,3,U,E
80295224,120,1,A,B
57527597,91,3,U,C
44333059,119,7,B,C
96545435,103,1,C,C
82428695,107,1,D,B
79082982,112,6,B,C
51637117,98,1,D,U
88051218,113,7,A,D
45766878,80,4,E,B
98731939,97,3,E,U
52808151,95,2,U,C
79263475,91,3,D,D
58682803,102,4,C,B
59557499,108,4,C,B
51469658,111,6,A,B
45431450,106,5,C,D
40833865,97,2,C,B
86673058,108,1,B,C
60603124,105,2,D,B
17891558,113,1,B,B
15831866,112,5,C,A
54888396,104,5,A,U
93571910,95,2,C,E
90145640,97,1,C,U
38959286,99,4,E,D
25043232,101,2,C,B
60619582,107,2,B,B
84769062,111,7,A,A
82961521,103,2,C,B
58596733,104,3,C,C
78944142,105,1,B,D
92860101,99,3,E,D
27521065,95,1,D,C
14036521,86,6,U,A*
78322497,97,4,E,U
79127149,109,4,B,D
39335055,97,7,U,D
52369126,102,1,C,D
81220235,109,3,B,C
81636298,109,1,D,D
44689398,93,1,A,C
13727345,114,5,A,A
15136102,115,7,A*,C
35078753,93,1,C,U
76126702,96,1,D,C
77821823,116,7,B,C
92932070,103,3,B,D
91582403,82,3,E,E
25296048,90,2,D,D
20534923,102,5,D,B
84613408,92,3,D,U
28587145,100,4,B,C
73561855,104,1,B,B
42385855,119,1,A,B
61278731,101,5,B,D
34390856,115,1,A,A
77114686,118,9,B,C
40947151,118,7,A,B
40831839,107,2,C,B
64331559,84,2,U,D
50836182,109,4,D,D
38564748,114,2,A,C
77929932,103,1,C,D
27828885,120,5,A,C
98544134,113,5,A,C
54964786,110,1,C,B
30328758,115,2,A*,C
16158826,107,3,C,D
94132043,80,2,U,U
15031400,99,3,D,U
69403943,116,7,A,C
56246959,96,8,B,U
33009286,102,1,D,B
61982470,94,1,E,E
89871592,120,8,B,B
97136391,120,9,B,B
43202018,95,1,D,U
77815605,105,4,D,C
76068006,97,1,E,E
23283929,110,1,B,C
72045006,109,5,B,D
83447086,112,1,A,A
78251450,107,2,D,C
55552360,120,5,U,D
61230161,94,2,E,U
28521997,87,3,E,E
50338855,100,5,B,C
67297499,88,1,E,D
47803507,89,1,E,U
58888033,94,2,D,C
56343838,95,3,E,C
94018173,94,3,D,C
16382994,109,1,B,B
25613337,99,2,U,D
87229841,102,1,C,C
69541106,113,7,C,C
33307113,96,1,E,U
43963387,101,2,D,D
34072505,108,2,C,D
94251099,85,1,U,U
66364248,80,2,D,E
17658549,107,4,B,D
98831706,109,2,B,B
48750402,120,7,B,B
42931731,106,3,C,D
74080417,112,1,B,B
50805905,102,7,U,E
56754212,107,4,C,D
78749309,120,6,B,A
27232820,83,2,U,E
20802334,108,5,B,C
61581337,120,9,A,B
44773122,107,2,D,D
73717315,120,2,A,A
89025039,98,2,D,E
37741008,104,5,C,C
66463171,104,3,U,A*
32760036,82,3,D,D
25620986,92,1,U,D
99813768,93,3,D,E
29782333,112,4,B,B
75417034,113,8,C,U
78054133,107,5,C,B
12065580,112,4,C,D
69050213,102,5,C,B
55198558,116,7,A*,C
33050038,104,3,D,E
48984250,105,3,B,D
49985772,101,3,D,D
71093380,111,6,B,B
60560845,100,2,B,B
51813742,114,5,C,B
53666024,93,1,A,D
29828567,93,1,D,U
91965266,111,2,C,A
20709688,103,5,D,B
34066372,99,4,D,E
39874243,113,6,C,A
10151051,98,3,C,D
21107187,102,5,B,C
91256937,118,6,B,C
80454855,119,9,A,B
57185442,120,4,B,A
17139141,101,2,B,B
14570719,116,2,A*,A
73640536,95,2,U,E
48295733,95,1,E,E
10210602,80,2,D,D
89032297,120,4,A*,B
66464305,95,2,U,C
57835167,103,1,C,B
59919662,95,2,U,E
90443644,111,3,C,B
66506900,100,4,B,C
21668494,91,3,D,U
35292972,108,3,C,D
77075051,90,2,D,D
24315310,96,2,C,E
10057832,83,3,U,U
27998642,90,2,U,U
72110079,106,3,C,D
72005029,84,3,D,E
46265897,89,1,D,U
58482957,104,4,B,B
71525569,99,1,D,C
30790398,120,9,A*,B
82708003,120,2,A*,C
28958055,95,2,D,U
94955625,110,2,C,A
13492666,111,7,A,C
86589206,98,4,E,C
52421483,89,2,D,E
17880245,104,1,C,C
21779061,102,4,D,B
91290167,100,7,D,A*
71427667,108,2,B,C
69759034,96,7,D,C
47579881,92,3,C,C
95177048,105,5,B,D
40433410,108,4,B,D
75390721,92,7,E,U
56332388,113,4,B,C
57282752,86,2,U,E
58319672,98,4,E,D
34042180,101,5,B,B
11143039,98,1,E,U
60342448,98,4,D,D
72526341,120,5,B,B
27487325,95,4,D,U
55600883,120,8,A,A
59952857,108,2,E,A*
34780189,105,1,C,C
75091912,109,5,B,C
13959492,120,3,A*,A
30430632,94,2,D,U
80105069,93,5,E,A
35236181,96,1,E,U
48966609,104,3,B,B
46152060,87,3,E,U
18445698,104,2,C,B
59068548,120,9,A,B
53811245,106,3,D,D
58179729,101,4,B,C
34659706,98,2,U,D
91696620,113,6,B,C
10977122,96,3,C,U
44711462,120,7,A*,B
12491612,120,3,A,C
24658196,107,4,B,D
33025566,104,1,B,B
12351446,114,1,C,A*
62826622,115,7,A*,A
58859053,96,4,C,U
81050207,99,2,D,C
79485800,91,2,U,U
10319003,108,4,C,C
35586108,111,5,C,A
30491137,91,2,D,U
56872293,99,1,U,D
73355445,91,1,U,C
30244510,95,3,E,C
13904892,110,5,A,C
16209082,97,2,U,U
47234720,101,4,B,B
57519474,88,1,E,E
76107018,106,3,C,B
75535222,104,5,C,B
67221531,97,2,E,U
62171520,102,2,B,D
26146177,106,2,C,D
21035128,96,4,D,D
19867874,89,2,E,D
43970464,120,3,A,C
51063393,98,2,C,U
63146462,103,4,B,C
91627591,114,7,B,C
86701340,120,9,B,C
48778164,92,4,E,D
64020123,108,5,B,D
76340250,97,3,C,U
72215538,99,3,U,D
69551683,97,1,B,A*
71834025,93,3,E,C
12221859,104,5,C,C
49599983,89,2,U,U
52976945,113,2,C,B
87447060,105,3,B,C
16345024,108,3,D,D
83998134,99,4,E,C
42308811,100,2,D,B
65506551,107,4,B,C
95194953,92,4,E,U
82609132,100,3,B,B
47577042,95,4,E,C
98237018,95,2,D,U
56199480,83,2,D,E
24983101,117,9,A*,A
67419508,97,4,D,C
44292572,116,8,C,A
45567657,115,3,B,A
72427718,91,4,C,U
54237474,93,4,E,U
49495869,120,6,B,B
51078015,120,6,U,U
97149799,104,2,C,C
20214223,107,2,C,B
25360384,98,3,E,D
49298117,108,5,E,D
93834831,97,4,D,U
97568861,84,2,E,U
75286697,91,1,D,E
16192112,104,2,C,B
65666890,93,1,D,C
44234206,103,2,B,B
93035715,93,2,U,C
20524974,96,4,D,C
89763223,113,2,A,C
14203219,106,5,C,B
64373760,104,2,C,C
63895307,113,2,A,B
50064796,109,1,B,B
82065481,118,2,A*,A
13815586,99,3,D,U
30725804,100,5,B,D
47081621,91,4,E,U
87758032,100,2,B,D
14058549,114,3,A,A
26810907,117,2,A*,C
16705801,114,2,B,A
80907317,86,3,D,U
79706547,115,9,B,A
68293859,86,2,D,E
81608585,113,4,A,C
92783381,100,5,C,C
50460558,111,3,A,A
91017720,91,4,E,E
66541800,116,1,B,C
72731254,89,2,E,E
46071417,97,1,U,C
33431908,94,2,E,D
93845001,86,2,D,U
78314498,105,4,D,D
70310254,120,1,A*,B
51938654,120,6,A,C
50260578,105,1,B,D
41939965,115,4,A*,A
96011419,106,1,D,D
39739035,109,4,U,A*
90694168,101,1,D,D
22925323,106,1,B,D
95700807,109,2,C,D
57919939,98,3,D,U
30168751,103,2,C,D
65054635,103,4,D,C
13387719,112,2,A,B
58367027,93,1,U,U
94734279,103,2,B,D
97029152,120,5,B,C
23859561,116,7,B,A
91352550,117,4,A*,A
52800400,104,5,C,B
91839136,107,4,B,D
45203137,114,3,B,A
24315359,120,8,A,A
84191878,84,1,D,D
65519244,91,4,D,U
64711367,117,7,E,U
14109093,101,1,B,C
25425645,97,1,D,C
78354572,91,3,D,C
20019117,98,3,D,D
83612714,90,4,U,U
99565208,120,9,A,B
61492180,104,1,B,D
12352124,103,1,C,C
27771255,110,6,C,D
43009888,114,5,B,B
88619902,113,6,A,A
94431585,115,9,A*,A
38994998,98,1,D,E
96640528,101,4,C,C
72822401,112,1,C,B
96023558,99,4,E,U
83562131,104,4,B,D
96352193,108,2,C,C
78785898,112,5,A,B
64560661,86,2,U,D
86237199,111,6,C,B
83989340,102,1,C,C
15318417,111,2,A,B
84117722,112,3,B,A
48057784,120,1,A*,A
66949466,118,2,U,D
99985853,117,6,A,C
67840158,118,5,A*,B
77313293,107,8,B,U
60727281,104,2,C,U
28907807,113,2,B,C
44283881,111,4,C,B
98911502,101,2,B,B
85379845,108,2,B,B
73853135,104,4,C,D
54792272,95,3,D,E
35342135,117,5,C,C
87411926,105,1,B,A*
22065723,120,2,B,A
19187735,88,1,U,U
49274633,98,2,C,D
49542191,104,5,B,D
27998329,115,8,A*,B
70243419,108,3,D,C
90102552,107,1,C,C
65311908,93,4,U,E
92531509,92,3,D,C
63168401,107,5,C,B
73172516,90,4,D,D
95568726,99,4,E,U
52959756,109,5,D,D
10291990,94,1,E,E
24437003,120,9,A,A
19520367,116,9,A,A
15271318,88,2,E,U
81883134,95,1,D,C
47401004,81,1,D,E
56832217,96,4,C,E
68453780,112,6,A,A
98695584,100,1,D,D
38808438,109,4,B,B
51446102,89,2,D,D
87850599,112,3,A,C
87982603,98,3,D,U
68457508,104,5,C,C
34984758,103,3,D,B
37407629,91,3,E,D
80227426,92,3,D,U
31311983,114,3,B,B
72506621,108,2,B,C
82736654,115,2,B,B
44224611,107,5,U,A
16990398,105,4,C,C
97914236,87,1,U,E
10078632,101,5,B,C
28011098,104,8,A,A*
74761530,120,6,A*,B
89550598,111,1,C,A
99789206,119,1,A,B
41640444,110,5,C,C
92003571,97,3,C,U
92108153,105,2,C,C
10271047,106,2,D,D
48082381,95,2,C,E
64921776,100,3,C,B
64157728,102,4,D,D
17736872,120,5,A,B
41046031,83,2,U,D
52796072,116,8,B,A
98183098,95,4,C,C
78965893,90,3,U,D
90053224,116,9,A*,C
68774465,111,4,A,B
65718528,117,2,B,B
58625945,112,4,B,A
52538977,120,1,A,A
76193020,110,6,B,B
66388210,102,1,D,D
34599335,107,6,U,U
52455328,116,1,A,B
39892840,96,2,D,E
75411121,97,1,U,U
36638016,101,5,C,D
76489052,83,6,C,C
44174562,105,2,D,D
12809381,85,2,D,E
79564034,105,5,C,D
89170660,113,5,B,B
10327687,99,1,E,U
74227090,120,7,A*,A
94689402,89,1,D,E
49577675,116,5,A,B
32615083,111,6,C,B
55148464,87,2,E,C
55357174,120,3,A,B
50032066,103,2,D,B
77412562,95,3,D,U
37679925,90,3,D,U
91551036,102,5,D,D
41588154,103,2,C,C
52873084,105,4,D,D
20297629,101,2,B,D
15330601,110,2,B,C
71934305,100,1,D,D
27506478,85,7,C,A
37964646,103,2,B,D
88149946,80,1,U,U
67664495,108,3,B,B
72940949,94,2,C,D
16101267,106,2,C,C
70911756,117,4,B,A
49404034,95,7,E,U
42290037,115,5,B,E
38841819,100,5,C,D
15603927,120,8,E,U
26068985,100,4,B,B
29374434,96,4,C,D
88376889,111,5,A,A
32666299,100,5,C,C
29278041,96,4,D,C
29095305,99,1,E,D
26348559,104,4,D,B
32975146,117,5,A*,A
31768001,85,1,U,E
12546532,104,3,C,D
57652959,110,3,C,A
84943752,106,5,D,C
41058183,117,1,A,A
11030828,103,1,D,C
40880893,102,1,D,C
72999530,110,1,A,C
29173793,105,4,B,C
13544632,100,1,C,B
18400188,109,5,D,C
53727122,97,1,E,E
38291458,98,3,C,E
36685321,99,4,U,E
40577241,118,5,A*,A
66703042,80,3,D,E
16928706,108,2,C,D
38867230,104,4,A,D
14482335,87,2,D,D
65553580,107,1,B,B
46117966,109,7,E,A*
68158704,110,1,A,U
28380106,80,3,E,D
99538793,118,5,A*,B
43398524,97,2,E,U
28990825,111,1,C,B
76256373,111,1,C,A
54333324,95,4,E,C
25222638,111,3,C,C
37570829,100,5,C,B
34901038,83,3,E,U
12098672,116,8,A*,B
63972949,96,5,D,A*
11547621,95,2,D,U
79625737,100,5,E,U
47500788,107,5,C,D
29172148,103,5,B,C
66004915,109,3,B,C
11462362,91,5,A,U
61466173,97,3,E,U
96430851,103,2,C,C
41856449,120,3,B,C
99195085,103,2,C,D
74717373,115,9,A*,B
83672810,104,2,C,C
69289532,99,1,C,E
15765822,102,2,C,B
58062525,102,4,C,C
94978777,110,7,B,B
48615333,118,3,B,C
77494464,108,4,B,C
96786082,116,4,B,A
19660174,94,3,U,U
95505469,100,5,C,B
93946040,97,3,U,E
97684539,107,3,C,B
65346557,100,2,B,B
43307033,111,7,C,A
25823458,95,1,C,D
29113215,104,2,C,C
58066754,111,4,A,D
38426545,83,2,D,D
80284080,120,4,B,C
63940048,101,3,C,C
73123088,84,2,D,U
85108226,106,5,C,D
12592823,104,2,B,D
46533311,103,3,B,B
23020601,114,3,B,B
41400175,111,4,C,C
36250508,107,7,U,E
34838686,109,4,D,D
15646065,103,4,C,D
37492405,120,5,A*,A
68382959,89,1,U,D
98018961,105,2,C,C
86013370,105,5,D,C
42771116,112,2,B,B
77129328,96,4,D,D
46563855,87,3,U,U
75039632,106,5,B,C
35908693,107,1,D,D
36948510,119,7,A*,A
35334664,91,6,U,D
91715546,116,5,C,D
23386502,120,2,A*,A
58194408,100,4,C,D
79756334,91,3,C,C
70222683,100,2,C,C
37468739,104,3,D,B
63118825,110,4,B,A
21074272,98,4,U,U
22348579,120,3,A*,A
35284081,93,3,U,C
60794147,87,2,D,U
91763103,115,8,B,C
48244866,81,3,D,U
40095448,102,3,D,D
63051328,120,9,A*,B
65787930,104,6,C,D
38243093,93,3,C,D
10519948,103,3,D,D
54290942,103,5,D,D
69971204,106,1,D,D
98985831,111,7,C,A
80152257,94,1,C,C
13491237,120,6,A*,C
94935549,106,2,C,C
44992788,111,7,B,A
76188838,98,4,D,C
97726945,117,5,B,B
53998360,101,3,D,C
10366242,107,4,C,D
80824299,95,2,E,C
95711579,94,4,E,D
37544940,111,1,C,A
85953763,100,4,D,D
86460838,95,2,U,E
33587043,98,3,D,D
95255678,111,5,B,A
40375795,98,2,E,U
31593721,103,5,C,B
77738098,104,4,B,B
68980703,85,3,U,U
99865558,89,1,U,U
31345757,107,1,C,D
86296771,97,4,E,D
89893208,115,8,A,C
43053561,114,6,B,D
66593617,111,2,A,A
43401508,120,4,B,C
39272653,103,3,C,B
90862811,110,5,A,A
14172475,98,2,E,E
91586781,120,1,A,C
48360171,120,9,A*,A
54771409,104,4,D,C
68591483,108,1,B,D
56123210,118,7,A,B
75839226,103,2,C,D
26580098,97,2,E,D
12860789,113,6,A,C
51376049,105,1,D,B
33636813,106,1,C,C
72400023,96,2,C,C
93034111,87,3,D,U
58478388,106,3,D,B
48711841,113,3,A,B
48326706,102,5,B,B
24256955,118,2,B,A
70768261,97,3,D,E
81660919,93,2,U,U
14510952,103,5,C,C
61432747,103,4,B,C
44869014,112,3,A,A
83742858,96,4,U,C
82038009,118,2,A*,C
87217895,120,1,A*,A
15409928,104,4,B,D
86795853,116,1,A*,A
18431163,93,4,D,D
54574226,115,7,A*,C
31583762,114,1,B,A
94564233,113,6,C,C
61357462,104,4,B,C
19651842,80,8,A,B
74747892,98,1,U,D
34223546,98,4,D,E
35646058,94,4,U,C
23656487,105,1,C,D
26229781,100,3,D,B
46294664,96,2,U,E
11769921,93,3,D,D
21624792,97,4,U,E
17227267,115,5,B,B
13745561,97,2,C,E
15049144,99,1,C,D
17312578,99,3,C,U
10243234,107,6,A,A*
21624190,109,3,C,D
37845207,80,2,U,D
79500713,114,5,A,A
60878827,118,9,B,B
18719715,93,4,E,U
78128505,94,2,D,C
68274896,99,1,C,E
94067943,96,2,C,C
27991540,106,5,B,B
58619640,85,3,E,D
28036832,93,3,A,A
83550363,119,4,A*,C
74218142,95,1,D,E
54323286,116,4,A,B
92161647,108,2,C,B
73378528,86,2,U,U
60469340,110,8,U,B
58811045,103,4,C,C
69430003,99,3,E,E
18912706,106,2,C,D
27531528,109,2,B,C
92061671,111,3,C,B
41061218,116,8,B,A
93336192,108,1,D,D
53053512,90,3,U,C
17615182,99,2,U,C
26399848,120,7,B,A
80331873,111,7,C,B
29056505,120,7,A,B
55156097,118,9,B,A
41204010,106,1,C,C
34485653,107,2,C,C
50671145,104,4,C,D
60502436,87,2,U,D
92196831,104,1,B,C
95148560,116,6,A,B
63656706,98,2,U,U
10530118,108,5,B,D
15999204,113,1,B,C
82927008,95,1,D,U
17618510,99,4,E,E
80615511,94,4,C,E
82852115,96,2,D,D
32001518,91,2,C,D
95486137,95,1,D,E
92070069,118,4,A,B
61212201,95,2,E,C
33454203,105,4,B,B
57560279,99,3,E,U
47108023,116,8,B,A
91605792,117,7,A*,C
83926620,113,2,C,A
11706054,107,3,C,C
88183045,102,5,B,D
45904943,92,4,U,U
48337682,120,5,B,C
20105652,96,6,D,C
20755212,111,1,A,B
93729016,115,1,B,B
48196280,98,1,U,C
98362706,114,4,C,B
72614425,112,3,B,A
10189938,120,4,A*,C
61378047,99,3,C,D
